"scenario","change.year","ramp","cmult","mmult","mselxlab","imult","ssbrho"
"Old Ramp9 Mmults",2005,9,1,5,"Old",1,-0.0232468489013408
"Old Ramp9 Mmults",2005,9,1,6,"Old",1,-0.0789248569059306
"Old Ramp9 Mmults",2005,9,1,7,"Old",1,-0.121911116182855
"Old Ramp9 Mmults",2005,9,1,8,"Old",1,-0.157982603895647
"Old Ramp9 Mmults",2005,9,1,9,"Old",1,-0.190175432564215
"Old Ramp9 Mmults",2005,9,1,10,"Old",1,-0.220221997799772
"Old Ramp9 Mmults",2010,9,1,2,"Old",1,0.296358956383866
"Old Ramp9 Mmults",2010,9,1,3,"Old",1,0.115150859950027
"Old Ramp9 Mmults",2010,9,1,4,"Old",1,-0.00803216453912006
"Old Ramp9 Mmults",2010,9,1,5,"Old",1,-0.0963466427562539
"Old Ramp9 Mmults",2010,9,1,6,"Old",1,-0.163417875918695
"Old Ramp9 Mmults",2010,9,1,7,"Old",1,-0.216132440588359
"Old Ramp9 Mmults",2010,9,1,8,"Old",1,-0.258623247961924
"Old Ramp9 Mmults",2010,9,1,9,"Old",1,-0.293736085173148
"Old Ramp9 Mmults",2010,9,1,10,"Old",1,-0.323426105670402
"Old Ramp9 Mmults",1995,9,1,5.5,"Old",1,0.0274143644688763
"Old Ramp9 Mmults",1995,9,1,5.6,"Old",1,0.0209035856499487
"Old Ramp9 Mmults",1995,9,1,5.7,"Old",1,0.0142151757601123
"Old Ramp9 Mmults",1995,9,1,5.8,"Old",1,0.00724485535474638
"Old Ramp9 Mmults",1995,9,1,5.9,"Old",1,-0.00013806427752953
"Old Ramp9 Mmults",2000,9,1,5.3,"Old",1,0.0147371550465014
"Old Ramp9 Mmults",2000,9,1,5.4,"Old",1,0.00947720995052906
"Old Ramp9 Mmults",2000,9,1,5.5,"Old",1,0.00439473703097253
"Old Ramp9 Mmults",2000,9,1,5.6,"Old",1,-0.00052301488700199
"Old Ramp9 Mmults",2000,9,1,5.7,"Old",1,-0.00530022254639513
"Old Ramp9 Mmults",2005,9,1,4.3,"Old",1,0.0289302185399368
"Old Ramp9 Mmults",2005,9,1,4.4,"Old",1,0.0205780343127296
"Old Ramp9 Mmults",2005,9,1,4.5,"Old",1,0.0125520097269699
"Old Ramp9 Mmults",2005,9,1,4.6,"Old",1,0.00483608546734311
"Old Ramp9 Mmults",2005,9,1,4.7,"Old",1,-0.00258585729244878
"Old Ramp9 Mmults",2010,9,1,3.4,"Old",1,0.0603963106082333
"Old Ramp9 Mmults",2010,9,1,3.5,"Old",1,0.0479515556274267
"Old Ramp9 Mmults",2010,9,1,3.6,"Old",1,0.0359533513679409
"Old Ramp9 Mmults",2010,9,1,3.7,"Old",1,0.0243780073180793
"Old Ramp9 Mmults",2010,9,1,3.8,"Old",1,0.0132027297178938
"Old Ramp9 Mmults",2010,9,1,3.9,"Old",1,0.00240610325683618
"Young Sudden Mmults",1995,0,1,2,"Young",1,0.405814048234804
"Young Sudden Mmults",1995,0,1,3,"Young",1,0.276258915939454
"Young Sudden Mmults",1995,0,1,4,"Young",1,0.159971754648519
"Young Sudden Mmults",1995,0,1,5,"Young",1,0.0410899778397154
"Young Sudden Mmults",1995,0,1,6,"Young",1,-0.058872485140081
"Young Sudden Mmults",1995,0,1,7,"Young",1,-0.140515451438154
"Young Sudden Mmults",1995,0,1,8,"Young",1,-0.207828586303149
"Young Sudden Mmults",1995,0,1,9,"Young",1,-0.264792447327069
"Young Sudden Mmults",1995,0,1,10,"Young",1,-0.314390102397896
"Young Sudden Mmults",2000,0,1,2,"Young",1,0.336455292676983
"Young Sudden Mmults",2000,0,1,3,"Young",1,0.154061895962262
"Young Sudden Mmults",2000,0,1,4,"Young",1,0.00552950009440629
"Young Sudden Mmults",2000,0,1,5,"Young",1,-0.126094124997079
"Young Sudden Mmults",2000,0,1,6,"Young",1,-0.232810412904815
"Young Sudden Mmults",2000,0,1,7,"Young",1,-0.317766203577715
"Young Sudden Mmults",2000,0,1,8,"Young",1,-0.386444872108801
"Young Sudden Mmults",2000,0,1,9,"Young",1,-0.443438175797486
"Young Sudden Mmults",2000,0,1,10,"Young",1,-0.492205672420235
"Young Sudden Mmults",2005,0,1,2,"Young",1,0.29125646074401
"Young Sudden Mmults",2005,0,1,3,"Young",1,0.0690268672750446
"Young Sudden Mmults",2005,0,1,4,"Young",1,-0.108688683500487
"Young Sudden Mmults",2005,0,1,5,"Young",1,-0.247600829612162
"Young Sudden Mmults",2005,0,1,6,"Young",1,-0.35557344768344
"Young Sudden Mmults",2005,0,1,7,"Young",1,-0.443070084695371
"Young Sudden Mmults",2005,0,1,8,"Young",1,-0.513675053035669
"Young Sudden Mmults",2005,0,1,9,"Young",1,-0.571033953037926
"Young Sudden Mmults",2005,0,1,10,"Young",1,-0.617876709090874
"Young Sudden Mmults",2010,0,1,2,"Young",1,0.487261826279866
"Young Sudden Mmults",2010,0,1,3,"Young",1,0.411642993287653
"Young Sudden Mmults",2010,0,1,4,"Young",1,0.326229394310577
"Young Sudden Mmults",2010,0,1,5,"Young",1,0.232712322307842
"Young Sudden Mmults",2010,0,1,6,"Young",1,0.13503461720768
"Young Sudden Mmults",2010,0,1,7,"Young",1,0.0380048061068065
"Young Sudden Mmults",2010,0,1,8,"Young",1,-0.0540524488714764
"Young Sudden Mmults",2010,0,1,9,"Young",1,-0.137711367483345
"Young Sudden Mmults",2010,0,1,10,"Young",1,-0.209956305335411
"Young Sudden Mmults",1995,0,1,5.2,"Young",1,0.0196052772625826
"Young Sudden Mmults",1995,0,1,5.3,"Young",1,0.00915524159007289
"Young Sudden Mmults",1995,0,1,5.4,"Young",1,-0.00110103331611048
"Young Sudden Mmults",1995,0,1,5.5,"Young",1,-0.0112006921133942
"Young Sudden Mmults",1995,0,1,5.6,"Young",1,-0.0211235076901408
"Young Sudden Mmults",2000,0,1,4.1,"Young",1,-0.00800817981108448
"Young Sudden Mmults",2000,0,1,4.2,"Young",1,-0.0216173875650337
"Young Sudden Mmults",2000,0,1,4.3,"Young",1,-0.0356547777909288
"Young Sudden Mmults",2005,0,1,3.1,"Young",1,0.0492659741954095
"Young Sudden Mmults",2005,0,1,3.2,"Young",1,0.0299511111635343
"Young Sudden Mmults",2005,0,1,3.3,"Young",1,0.0110790207334259
"Young Sudden Mmults",2005,0,1,3.4,"Young",1,-0.00735377835803956
"Young Sudden Mmults",2005,0,1,3.5,"Young",1,-0.0253522072591461
"Young Sudden Mmults",2010,0,1,7.1,"Young",1,0.0285328332519169
"Young Sudden Mmults",2010,0,1,7.2,"Young",1,0.0191103653704614
"Young Sudden Mmults",2010,0,1,7.3,"Young",1,0.0097416281706858
"Young Sudden Mmults",2010,0,1,7.4,"Young",1,0.000430465160195488
"Young Sudden Mmults",2010,0,1,7.5,"Young",1,-0.00881901606183918
"Young Sudden Mmults",2010,0,1,7.6,"Young",1,-0.0180024057388724
"Old Sudden Mmults",1995,0,1,2,"Old",1,0.369922227015489
"Old Sudden Mmults",1995,0,1,3,"Old",1,0.225491908703502
"Old Sudden Mmults",1995,0,1,4,"Old",1,0.114219587635993
"Old Sudden Mmults",1995,0,1,5,"Old",1,0.0406365735420006
"Old Sudden Mmults",1995,0,1,6,"Old",1,-0.00888855816779535
"Old Sudden Mmults",1995,0,1,7,"Old",1,-0.0473922763845287
"Old Sudden Mmults",1995,0,1,8,"Old",1,-0.081105902753471
"Old Sudden Mmults",1995,0,1,9,"Old",1,-0.112135201514581
"Old Sudden Mmults",1995,0,1,10,"Old",1,-0.142167042586523
"Old Sudden Mmults",2000,0,1,2,"Old",1,0.342952609502819
"Old Sudden Mmults",2000,0,1,3,"Old",1,0.181486531326543
"Old Sudden Mmults",2000,0,1,4,"Old",1,0.0648452016361371
"Old Sudden Mmults",2000,0,1,5,"Old",1,-0.0130516577471929
"Old Sudden Mmults",2000,0,1,6,"Old",1,-0.067782349237953
"Old Sudden Mmults",2000,0,1,7,"Old",1,-0.110778027842668
"Old Sudden Mmults",2000,0,1,8,"Old",1,-0.147651162620497
"Old Sudden Mmults",2000,0,1,9,"Old",1,-0.181158110412471
"Old Sudden Mmults",2000,0,1,10,"Old",1,-0.212931061559533
"Old Sudden Mmults",2005,0,1,2,"Old",1,0.294588864846903
"Old Sudden Mmults",2005,0,1,3,"Old",1,0.113588538001223
"Old Sudden Mmults",2005,0,1,4,"Old",1,-0.00838607055293448
"Old Sudden Mmults",2005,0,1,5,"Old",1,-0.0951279601738797
"Old Sudden Mmults",2005,0,1,6,"Old",1,-0.159734978801479
"Old Sudden Mmults",2005,0,1,7,"Old",1,-0.209887089537629
"Old Sudden Mmults",2005,0,1,8,"Old",1,-0.250538413721939
"Old Sudden Mmults",2005,0,1,9,"Old",1,-0.284740420524679
"Old Sudden Mmults",2005,0,1,10,"Old",1,-0.314321443035975
"Old Sudden Mmults",2010,0,1,2,"Old",1,0.286736414376506
"Old Sudden Mmults",2010,0,1,3,"Old",1,0.0968860171994741
"Old Sudden Mmults",2010,0,1,4,"Old",1,-0.0374291204137496
"Old Sudden Mmults",2010,0,1,5,"Old",1,-0.135242655005627
"Old Sudden Mmults",2010,0,1,6,"Old",1,-0.208793268129199
"Old Sudden Mmults",2010,0,1,7,"Old",1,-0.265630975397422
"Old Sudden Mmults",2010,0,1,8,"Old",1,-0.310535879870743
"Old Sudden Mmults",2010,0,1,9,"Old",1,-0.346657948779447
"Old Sudden Mmults",2010,0,1,10,"Old",1,-0.376151261614691
"Old Sudden Mmults",1995,0,1,5.8,"Old",1,-0.000175771276217668
"Old Sudden Mmults",1995,0,1,5.9,"Old",1,-0.00459476152503774
"Old Sudden Mmults",2000,0,1,4.7,"Old",1,0.00716210547532905
"Old Sudden Mmults",2000,0,1,4.8,"Old",1,0.000172312661939208
"Old Sudden Mmults",2000,0,1,4.9,"Old",1,-0.00656002974914899
"Old Sudden Mmults",2005,0,1,3.8,"Old",1,0.0126024596263775
"Old Sudden Mmults",2005,0,1,3.9,"Old",1,0.00192829652143055
"Old Sudden Mmults",2010,0,1,3.5,"Old",1,0.0241501719197941
"Old Sudden Mmults",2010,0,1,3.6,"Old",1,0.0110174681972184
"Old Sudden Mmults",2010,0,1,3.7,"Old",1,-0.0016893505467318
"Old Sudden Mmults",2010,0,1,3.8,"Old",1,-0.0139881524508031
"Old Sudden Mmults",2010,0,1,3.9,"Old",1,-0.0258959173121407
"Young Ramp4 Mmults",1995,4,1,2,"Young",1,0.431917000165829
"Young Ramp4 Mmults",1995,4,1,3,"Young",1,0.322860024401446
"Young Ramp4 Mmults",1995,4,1,4,"Young",1,0.21854783747173
"Young Ramp4 Mmults",1995,4,1,5,"Young",1,0.106112107316032
"Young Ramp4 Mmults",1995,4,1,6,"Young",1,0.00937761080452383
"Young Ramp4 Mmults",1995,4,1,7,"Young",1,-0.070927882284508
"Young Ramp4 Mmults",1995,4,1,8,"Young",1,-0.138185868182078
"Young Ramp4 Mmults",1995,4,1,9,"Young",1,-0.195917914200238
"Young Ramp4 Mmults",1995,4,1,10,"Young",1,-0.246718658216994
"Young Ramp4 Mmults",2000,4,1,2,"Young",1,0.36248224842364
"Young Ramp4 Mmults",2000,4,1,3,"Young",1,0.199169579940396
"Young Ramp4 Mmults",2000,4,1,4,"Young",1,0.0620367307596993
"Young Ramp4 Mmults",2000,4,1,5,"Young",1,-0.0665734289500133
"Young Ramp4 Mmults",2000,4,1,6,"Young",1,-0.171695144398381
"Young Ramp4 Mmults",2000,4,1,7,"Young",1,-0.256306853675986
"Young Ramp4 Mmults",2000,4,1,8,"Young",1,-0.324886576240207
"Young Ramp4 Mmults",2000,4,1,9,"Young",1,-0.382094941619244
"Young Ramp4 Mmults",2000,4,1,10,"Young",1,-0.431319925561237
"Young Ramp4 Mmults",2005,4,1,2,"Young",1,0.301985726249629
"Young Ramp4 Mmults",2005,4,1,3,"Young",1,0.0922778201439923
"Young Ramp4 Mmults",2005,4,1,4,"Young",1,-0.0748719791391006
"Young Ramp4 Mmults",2005,4,1,5,"Young",1,-0.207827001412946
"Young Ramp4 Mmults",2005,4,1,6,"Young",1,-0.318041249389344
"Young Ramp4 Mmults",2005,4,1,7,"Young",1,-0.406052466963707
"Young Ramp4 Mmults",2005,4,1,8,"Young",1,-0.476837360094724
"Young Ramp4 Mmults",2005,4,1,9,"Young",1,-0.535198234103437
"Young Ramp4 Mmults",2005,4,1,10,"Young",1,-0.583952369288157
"Young Ramp4 Mmults",2010,4,1,2,"Young",1,0.381940426280173
"Young Ramp4 Mmults",2010,4,1,3,"Young",1,0.211957397933616
"Young Ramp4 Mmults",2010,4,1,4,"Young",1,0.0513068079638961
"Young Ramp4 Mmults",2010,4,1,5,"Young",1,-0.0943889583042217
"Young Ramp4 Mmults",2010,4,1,6,"Young",1,-0.221499229289289
"Young Ramp4 Mmults",2010,4,1,7,"Young",1,-0.331027686333314
"Young Ramp4 Mmults",2010,4,1,8,"Young",1,-0.42315343332611
"Young Ramp4 Mmults",2010,4,1,9,"Young",1,-0.499622628941248
"Young Ramp4 Mmults",2010,4,1,10,"Young",1,-0.562145673221758
"Young Ramp4 Mmults",1995,4,1,6.1,"Young",1,0.000649552518396321
"Young Ramp4 Mmults",1995,4,1,6.2,"Young",1,-0.00791159376324325
"Young Ramp4 Mmults",2000,4,1,4.3,"Young",1,0.0211224825625647
"Young Ramp4 Mmults",2000,4,1,4.4,"Young",1,0.00777411280909225
"Young Ramp4 Mmults",2000,4,1,4.5,"Young",1,-0.00520818716075059
"Young Ramp4 Mmults",2000,4,1,4.6,"Young",1,-0.0178987635708923
"Young Ramp4 Mmults",2000,4,1,4.7,"Young",1,-0.0303717108192651
"Young Ramp4 Mmults",2005,4,1,3.3,"Young",1,0.0377724993132066
"Young Ramp4 Mmults",2005,4,1,3.4,"Young",1,0.0204304265443018
"Young Ramp4 Mmults",2005,4,1,3.5,"Young",1,0.00349215211945919
"Young Ramp4 Mmults",2005,4,1,3.6,"Young",1,-0.0129846909655469
"Young Ramp4 Mmults",2005,4,1,3.7,"Young",1,-0.0289895741720368
"Young Ramp4 Mmults",2010,4,1,4.2,"Young",1,0.0208309206403751
"Young Ramp4 Mmults",2010,4,1,4.3,"Young",1,0.00583080402915262
"Young Ramp4 Mmults",2010,4,1,4.4,"Young",1,-0.00900530779410512
"Young Ramp4 Mmults",2010,4,1,4.5,"Young",1,-0.0236745835852368
"Young Ramp4 Mmults",2010,4,1,4.6,"Young",1,-0.0381735013702818
"Old Ramp4 Mmults",1995,4,1,2,"Old",1,0.3783184461892
"Old Ramp4 Mmults",1995,4,1,3,"Old",1,0.240647223848809
"Old Ramp4 Mmults",1995,4,1,4,"Old",1,0.127630672885325
"Old Ramp4 Mmults",1995,4,1,5,"Old",1,0.0516374966243885
"Old Ramp4 Mmults",1995,4,1,6,"Old",1,0.000787697949489324
"Old Ramp4 Mmults",1995,4,1,7,"Old",1,-0.0417976516467873
"Old Ramp4 Mmults",1995,4,1,8,"Old",1,-0.0953069659637264
"Old Ramp4 Mmults",1995,4,1,9,"Old",1,-0.22334989426642
"Old Ramp4 Mmults",1995,4,1,10,"Old",1,-0.0501404682920563
"Old Ramp4 Mmults",2000,4,1,2,"Old",1,0.355666169874758
"Old Ramp4 Mmults",2000,4,1,3,"Old",1,0.20160413847268
"Old Ramp4 Mmults",2000,4,1,4,"Old",1,0.0875869358437656
"Old Ramp4 Mmults",2000,4,1,5,"Old",1,0.0119791809873552
"Old Ramp4 Mmults",2000,4,1,6,"Old",1,-0.0402416759542491
"Old Ramp4 Mmults",2000,4,1,7,"Old",1,-0.0809065952984183
"Old Ramp4 Mmults",2000,4,1,8,"Old",1,-0.11595264988263
"Old Ramp4 Mmults",2000,4,1,9,"Old",1,-0.148118149591254
"Old Ramp4 Mmults",2000,4,1,10,"Old",1,-0.178200477562384
"Old Ramp4 Mmults",2005,4,1,2,"Old",1,0.316052228181339
"Old Ramp4 Mmults",2005,4,1,3,"Old",1,0.143746483245905
"Old Ramp4 Mmults",2005,4,1,4,"Old",1,0.0241793123996767
"Old Ramp4 Mmults",2005,4,1,5,"Old",1,-0.0586520853771909
"Old Ramp4 Mmults",2005,4,1,6,"Old",1,-0.118012517756628
"Old Ramp4 Mmults",2005,4,1,7,"Old",1,-0.16385213191249
"Old Ramp4 Mmults",2005,4,1,8,"Old",1,-0.201847315347069
"Old Ramp4 Mmults",2005,4,1,9,"Old",1,-0.235014146760493
"Old Ramp4 Mmults",2005,4,1,10,"Old",1,-0.264823207061894
"Old Ramp4 Mmults",2010,4,1,2,"Old",1,0.277784000014606
"Old Ramp4 Mmults",2010,4,1,3,"Old",1,0.0872606092748048
"Old Ramp4 Mmults",2010,4,1,4,"Old",1,-0.0425911552760797
"Old Ramp4 Mmults",2010,4,1,5,"Old",1,-0.135225072633594
"Old Ramp4 Mmults",2010,4,1,6,"Old",1,-0.204712374101855
"Old Ramp4 Mmults",2010,4,1,7,"Old",1,-0.258868710497477
"Old Ramp4 Mmults",2010,4,1,8,"Old",1,-0.302200417078778
"Old Ramp4 Mmults",2010,4,1,9,"Old",1,-0.337534285166486
"Old Ramp4 Mmults",2010,4,1,10,"Old",1,-0.366828013577522
"Old Ramp4 Mmults",2000,4,1,5.1,"Old",1,0.00596825621312564
"Old Ramp4 Mmults",2000,4,1,5.2,"Old",1,0.000169344407928473
"Old Ramp4 Mmults",2000,4,1,5.3,"Old",1,-0.00543202013338475
"Old Ramp4 Mmults",2000,4,1,5.4,"Old",1,-0.010849580804271
"Old Ramp4 Mmults",2005,4,1,4.1,"Old",1,0.0144645266998272
"Old Ramp4 Mmults",2005,4,1,4.2,"Old",1,0.0051051622931092
"Old Ramp4 Mmults",2005,4,1,4.3,"Old",1,-0.00391240344567048
"Old Ramp4 Mmults",2005,4,1,4.4,"Old",1,-0.0126022576019993
"Old Ramp4 Mmults",2010,4,1,3.3,"Old",1,0.0431940756756338
"Old Ramp4 Mmults",2010,4,1,3.4,"Old",1,0.0295770195065699
"Old Ramp4 Mmults",2010,4,1,3.5,"Old",1,0.0164526522355638
"Old Ramp4 Mmults",2010,4,1,3.6,"Old",1,0.00379653664546497
"Old Ramp4 Mmults",2010,4,1,3.7,"Old",1,-0.00841445157376029
"Old Ramp4 Mmults",2010,4,1,3.8,"Old",1,-0.0202023321580703
