scenario,change.year,ramp,cmult,mmult,mselxlab,imult,ssbrho
Old Sudden Mmults,2015,0,1,0.09,Old,1,-0.173565481
Old Ramp4 Mmults,2000,4,1,0.1,Old,1,-0.166549652
Old Ramp4 Mmults,2000,4,1,0.2,Old,1,-0.175235157
Old Ramp4 Mmults,2000,4,1,0.3,Old,1,-0.184200156
Old Ramp4 Mmults,2000,4,1,0.4,Old,1,-0.193449342
Old Ramp4 Mmults,2000,4,1,0.5,Old,1,-0.20296263
Old Ramp4 Mmults,2000,4,1,0.6,Old,1,-0.212688149
Old Ramp4 Mmults,2000,4,1,0.7,Old,1,-0.222543309
Old Ramp4 Mmults,2000,4,1,0.8,Old,1,-0.232422277
Old Ramp4 Mmults,2000,4,1,0.9,Old,1,-0.24221021
Old Ramp4 Mmults,2005,4,1,0.1,Old,1,-0.157265409
Old Ramp4 Mmults,2005,4,1,0.2,Old,1,-0.166770598
Old Ramp4 Mmults,2005,4,1,0.3,Old,1,-0.176666493
Old Ramp4 Mmults,2005,4,1,0.4,Old,1,-0.186931198
Old Ramp4 Mmults,2005,4,1,0.5,Old,1,-0.197513176
Old Ramp4 Mmults,2005,4,1,0.6,Old,1,-0.208331182
Old Ramp4 Mmults,2005,4,1,0.7,Old,1,-0.219280841
Old Ramp4 Mmults,2005,4,1,0.8,Old,1,-0.230247137
Old Ramp4 Mmults,2005,4,1,0.9,Old,1,-0.241118621
Old Ramp4 Mmults,2010,4,1,0.1,Old,1,-0.148744907
Old Ramp4 Mmults,2010,4,1,0.2,Old,1,-0.16047414
Old Ramp4 Mmults,2010,4,1,0.3,Old,1,-0.172344399
Old Ramp4 Mmults,2010,4,1,0.4,Old,1,-0.184247519
Old Ramp4 Mmults,2010,4,1,0.5,Old,1,-0.196083165
Old Ramp4 Mmults,2010,4,1,0.6,Old,1,-0.207763714
Old Ramp4 Mmults,2010,4,1,0.7,Old,1,-0.219218938
Old Ramp4 Mmults,2010,4,1,0.8,Old,1,-0.230396986
Old Ramp4 Mmults,2010,4,1,0.9,Old,1,-0.2412629
Old Ramp4 Mmults,2015,4,1,0.1,Old,1,-0.162300957
Old Ramp4 Mmults,2015,4,1,0.2,Old,1,-0.173664387
Old Ramp4 Mmults,2015,4,1,0.3,Old,1,-0.184646475
Old Ramp4 Mmults,2015,4,1,0.4,Old,1,-0.195257001
Old Ramp4 Mmults,2015,4,1,0.5,Old,1,-0.205507094
Old Ramp4 Mmults,2015,4,1,0.6,Old,1,-0.215408764
Old Ramp4 Mmults,2015,4,1,0.7,Old,1,-0.224975279
Old Ramp4 Mmults,2015,4,1,0.8,Old,1,-0.234219646
Old Ramp4 Mmults,2015,4,1,0.9,Old,1,-0.243155396
Old Ramp4 Mmults,2000,4,1,0.01,Old,1,-0.158953396
Old Ramp4 Mmults,2000,4,1,0.02,Old,1,-0.159787697
Old Ramp4 Mmults,2000,4,1,0.03,Old,1,-0.16062448
Old Ramp4 Mmults,2000,4,1,0.04,Old,1,-0.161463601
Old Ramp4 Mmults,2000,4,1,0.05,Old,1,-0.162305139
Old Ramp4 Mmults,2000,4,1,0.06,Old,1,-0.163149072
Old Ramp4 Mmults,2000,4,1,0.07,Old,1,-0.163995513
Old Ramp4 Mmults,2000,4,1,0.08,Old,1,-0.164844279
Old Ramp4 Mmults,2000,4,1,0.09,Old,1,-0.165695703
Old Ramp4 Mmults,2005,4,1,0.01,Old,1,-0.149042069
Old Ramp4 Mmults,2005,4,1,0.02,Old,1,-0.149940764
Old Ramp4 Mmults,2005,4,1,0.03,Old,1,-0.150843059
Old Ramp4 Mmults,2005,4,1,0.04,Old,1,-0.151749076
Old Ramp4 Mmults,2005,4,1,0.05,Old,1,-0.152658874
Old Ramp4 Mmults,2005,4,1,0.06,Old,1,-0.153572461
Old Ramp4 Mmults,2005,4,1,0.07,Old,1,-0.154489987
Old Ramp4 Mmults,2005,4,1,0.08,Old,1,-0.155411115
Old Ramp4 Mmults,2005,4,1,0.09,Old,1,-0.156336439
Old Ramp4 Mmults,2010,4,1,0.01,Old,1,-0.138399618
Old Ramp4 Mmults,2010,4,1,0.02,Old,1,-0.139536763
Old Ramp4 Mmults,2010,4,1,0.03,Old,1,-0.140677058
Old Ramp4 Mmults,2010,4,1,0.04,Old,1,-0.141820758
Old Ramp4 Mmults,2010,4,1,0.05,Old,1,-0.142967495
Old Ramp4 Mmults,2010,4,1,0.06,Old,1,-0.144117415
Old Ramp4 Mmults,2010,4,1,0.07,Old,1,-0.14527009
Old Ramp4 Mmults,2010,4,1,0.08,Old,1,-0.146425705
Old Ramp4 Mmults,2010,4,1,0.09,Old,1,-0.147584065
Old Ramp4 Mmults,2015,4,1,0.01,Old,1,-0.151740376
Old Ramp4 Mmults,2015,4,1,0.02,Old,1,-0.152929527
Old Ramp4 Mmults,2015,4,1,0.03,Old,1,-0.154114812
Old Ramp4 Mmults,2015,4,1,0.04,Old,1,-0.155295962
Old Ramp4 Mmults,2015,4,1,0.05,Old,1,-0.156473336
Old Ramp4 Mmults,2015,4,1,0.06,Old,1,-0.157646732
Old Ramp4 Mmults,2015,4,1,0.07,Old,1,-0.158816006
Old Ramp4 Mmults,2015,4,1,0.08,Old,1,-0.159981619
Old Ramp4 Mmults,2015,4,1,0.09,Old,1,-0.161143338
Old Ramp9 Mmults,2000,9,1,0.1,Old,1,-0.168290649
Old Ramp9 Mmults,2000,9,1,0.2,Old,1,-0.176848005
Old Ramp9 Mmults,2000,9,1,0.3,Old,1,-0.185663794
Old Ramp9 Mmults,2000,9,1,0.4,Old,1,-0.194743624
Old Ramp9 Mmults,2000,9,1,0.5,Old,1,-0.204068711
Old Ramp9 Mmults,2000,9,1,0.6,Old,1,-0.213590163
Old Ramp9 Mmults,2000,9,1,0.7,Old,1,-0.223229041
Old Ramp9 Mmults,2000,9,1,0.8,Old,1,-0.23288354
Old Ramp9 Mmults,2000,9,1,0.9,Old,1,-0.242442037
Old Ramp9 Mmults,2005,9,1,0.1,Old,1,-0.162218818
Old Ramp9 Mmults,2005,9,1,0.2,Old,1,-0.171236527
Old Ramp9 Mmults,2005,9,1,0.3,Old,1,-0.180601297
Old Ramp9 Mmults,2005,9,1,0.4,Old,1,-0.190305309
Old Ramp9 Mmults,2005,9,1,0.5,Old,1,-0.200312315
Old Ramp9 Mmults,2005,9,1,0.6,Old,1,-0.210554349
Old Ramp9 Mmults,2005,9,1,0.7,Old,1,-0.220936011
Old Ramp9 Mmults,2005,9,1,0.8,Old,1,-0.231345106
Old Ramp9 Mmults,2005,9,1,0.9,Old,1,-0.241666833
Old Ramp9 Mmults,2010,9,1,0.1,Old,1,-0.153327435
Old Ramp9 Mmults,2010,9,1,0.2,Old,1,-0.163740647
Old Ramp9 Mmults,2010,9,1,0.3,Old,1,-0.174509183
Old Ramp9 Mmults,2010,9,1,0.4,Old,1,-0.1855462
Old Ramp9 Mmults,2010,9,1,0.5,Old,1,-0.19675018
Old Ramp9 Mmults,2010,9,1,0.6,Old,1,-0.208014061
Old Ramp9 Mmults,2010,9,1,0.7,Old,1,-0.219233677
Old Ramp9 Mmults,2010,9,1,0.8,Old,1,-0.230317288
Old Ramp9 Mmults,2010,9,1,0.9,Old,1,-0.24119042
Old Ramp9 Mmults,2015,9,1,0.1,Old,1,-0.152377625
Old Ramp9 Mmults,2015,9,1,0.2,Old,1,-0.164813044
Old Ramp9 Mmults,2015,9,1,0.3,Old,1,-0.176939529
Old Ramp9 Mmults,2015,9,1,0.4,Old,1,-0.188728802
Old Ramp9 Mmults,2015,9,1,0.5,Old,1,-0.200161354
Old Ramp9 Mmults,2015,9,1,0.6,Old,1,-0.211225373
Old Ramp9 Mmults,2015,9,1,0.7,Old,1,-0.221916738
Old Ramp9 Mmults,2015,9,1,0.8,Old,1,-0.232237072
Old Ramp9 Mmults,2015,9,1,0.9,Old,1,-0.242193613
Old Ramp9 Mmults,2000,9,1,0.01,Old,1,-0.160792653
Old Ramp9 Mmults,2000,9,1,0.03,Old,1,-0.162443419
Old Ramp9 Mmults,2000,9,1,0.05,Old,1,-0.164102799
Old Ramp9 Mmults,2000,9,1,0.07,Old,1,-0.165770987
Old Ramp9 Mmults,2000,9,1,0.09,Old,1,-0.167448465
Old Ramp9 Mmults,2005,9,1,0.01,Old,1,-0.154387809
Old Ramp9 Mmults,2005,9,1,0.03,Old,1,-0.156105705
Old Ramp9 Mmults,2005,9,1,0.05,Old,1,-0.157836224
Old Ramp9 Mmults,2005,9,1,0.07,Old,1,-0.159579475
Old Ramp9 Mmults,2005,9,1,0.09,Old,1,-0.161335682
Old Ramp9 Mmults,2010,9,1,0.01,Old,1,-0.144314893
Old Ramp9 Mmults,2010,9,1,0.03,Old,1,-0.146286191
Old Ramp9 Mmults,2010,9,1,0.05,Old,1,-0.148275863
Old Ramp9 Mmults,2010,9,1,0.07,Old,1,-0.15028329
Old Ramp9 Mmults,2010,9,1,0.09,Old,1,-0.152308516
Old Ramp9 Mmults,2015,9,1,0.01,Old,1,-0.140951223
Old Ramp9 Mmults,2015,9,1,0.03,Old,1,-0.143508033
Old Ramp9 Mmults,2015,9,1,0.05,Old,1,-0.146055178
Old Ramp9 Mmults,2015,9,1,0.07,Old,1,-0.148591904
Old Ramp9 Mmults,2015,9,1,0.09,Old,1,-0.151118512
Young Sudden Mmults,2000,0,1,0.1,Young,1,-0.102464907
Young Sudden Mmults,2000,0,1,0.2,Young,1,-0.121090816
Young Sudden Mmults,2000,0,1,0.3,Young,1,-0.139283857
Young Sudden Mmults,2000,0,1,0.4,Young,1,-0.157026172
Young Sudden Mmults,2000,0,1,0.5,Young,1,-0.174145327
Young Sudden Mmults,2000,0,1,0.6,Young,1,-0.1907486
Young Sudden Mmults,2000,0,1,0.7,Young,1,-0.206780445
Young Sudden Mmults,2000,0,1,0.8,Young,1,-0.222180918
Young Sudden Mmults,2000,0,1,0.9,Young,1,-0.237186828
Young Sudden Mmults,2005,0,1,0.1,Young,1,-0.082063644
Young Sudden Mmults,2005,0,1,0.2,Young,1,-0.102734794
Young Sudden Mmults,2005,0,1,0.3,Young,1,-0.122968197
Young Sudden Mmults,2005,0,1,0.4,Young,1,-0.142752975
Young Sudden Mmults,2005,0,1,0.5,Young,1,-0.16210591
Young Sudden Mmults,2005,0,1,0.6,Young,1,-0.180950923
Young Sudden Mmults,2005,0,1,0.7,Young,1,-0.199250996
Young Sudden Mmults,2005,0,1,0.8,Young,1,-0.217166725
Young Sudden Mmults,2005,0,1,0.9,Young,1,-0.234686497
Young Sudden Mmults,2010,0,1,0.1,Young,1,-0.070325002
Young Sudden Mmults,2010,0,1,0.2,Young,1,-0.091924419
Young Sudden Mmults,2010,0,1,0.3,Young,1,-0.113155102
Young Sudden Mmults,2010,0,1,0.4,Young,1,-0.134021795
Young Sudden Mmults,2010,0,1,0.5,Young,1,-0.154529182
Young Sudden Mmults,2010,0,1,0.6,Young,1,-0.174681164
Young Sudden Mmults,2010,0,1,0.7,Young,1,-0.194481234
Young Sudden Mmults,2010,0,1,0.8,Young,1,-0.213932699
Young Sudden Mmults,2010,0,1,0.9,Young,1,-0.233037821
Young Sudden Mmults,2015,0,1,0.1,Young,1,-0.189237705
Young Sudden Mmults,2015,0,1,0.2,Young,1,-0.196532091
Young Sudden Mmults,2015,0,1,0.3,Young,1,-0.203737639
Young Sudden Mmults,2015,0,1,0.4,Young,1,-0.210855664
Young Sudden Mmults,2015,0,1,0.5,Young,1,-0.217887415
Young Sudden Mmults,2015,0,1,0.6,Young,1,-0.224834192
Young Sudden Mmults,2015,0,1,0.7,Young,1,-0.231697188
Young Sudden Mmults,2015,0,1,0.8,Young,1,-0.238477813
Young Sudden Mmults,2015,0,1,0.9,Young,1,-0.245177081
Young Sudden Mmults,2000,0,1,0.01,Young,1,-0.085333099
Young Sudden Mmults,2000,0,1,0.03,Young,1,-0.089170308
Young Sudden Mmults,2000,0,1,0.05,Young,1,-0.092990172
Young Sudden Mmults,2000,0,1,0.07,Young,1,-0.09679297
Young Sudden Mmults,2000,0,1,0.09,Young,1,-0.100578619
Young Sudden Mmults,2005,0,1,0.01,Young,1,-0.063156813
Young Sudden Mmults,2005,0,1,0.03,Young,1,-0.067381757
Young Sudden Mmults,2005,0,1,0.05,Young,1,-0.071593394
Young Sudden Mmults,2005,0,1,0.07,Young,1,-0.075791679
Young Sudden Mmults,2005,0,1,0.09,Young,1,-0.079976266
Young Sudden Mmults,2010,0,1,0.01,Young,1,-0.050565482
Young Sudden Mmults,2010,0,1,0.03,Young,1,-0.054982916
Young Sudden Mmults,2010,0,1,0.05,Young,1,-0.059385099
Young Sudden Mmults,2010,0,1,0.07,Young,1,-0.063772416
Young Sudden Mmults,2010,0,1,0.09,Young,1,-0.068144428
Young Sudden Mmults,2015,0,1,0.01,Young,1,-0.182595784
Young Sudden Mmults,2015,0,1,0.03,Young,1,-0.184078158
Young Sudden Mmults,2015,0,1,0.05,Young,1,-0.185556828
Young Sudden Mmults,2015,0,1,0.07,Young,1,-0.187031881
Young Sudden Mmults,2015,0,1,0.09,Young,1,-0.188503505
Young Ramp4 Mmults,2000,4,1,0.1,Young,1,-0.114573588
Young Ramp4 Mmults,2000,4,1,0.2,Young,1,-0.131709346
Young Ramp4 Mmults,2000,4,1,0.3,Young,1,-0.148443501
Young Ramp4 Mmults,2000,4,1,0.4,Young,1,-0.164777088
Young Ramp4 Mmults,2000,4,1,0.5,Young,1,-0.18059966
Young Ramp4 Mmults,2000,4,1,0.6,Young,1,-0.1958544
Young Ramp4 Mmults,2000,4,1,0.7,Young,1,-0.210588801
Young Ramp4 Mmults,2000,4,1,0.8,Young,1,-0.224709409
Young Ramp4 Mmults,2000,4,1,0.9,Young,1,-0.238428797
Young Ramp4 Mmults,2005,4,1,0.1,Young,1,-0.086687652
Young Ramp4 Mmults,2005,4,1,0.2,Young,1,-0.107029964
Young Ramp4 Mmults,2005,4,1,0.3,Young,1,-0.126926715
Young Ramp4 Mmults,2005,4,1,0.4,Young,1,-0.146297699
Young Ramp4 Mmults,2005,4,1,0.5,Young,1,-0.165179058
Young Ramp4 Mmults,2005,4,1,0.6,Young,1,-0.183510253
Young Ramp4 Mmults,2005,4,1,0.7,Young,1,-0.201252355
Young Ramp4 Mmults,2005,4,1,0.8,Young,1,-0.218520744
Young Ramp4 Mmults,2005,4,1,0.9,Young,1,-0.235371513
Young Ramp4 Mmults,2010,4,1,0.1,Young,1,-0.072190075
Young Ramp4 Mmults,2010,4,1,0.2,Young,1,-0.093589561
Young Ramp4 Mmults,2010,4,1,0.3,Young,1,-0.114631341
Young Ramp4 Mmults,2010,4,1,0.4,Young,1,-0.135251643
Young Ramp4 Mmults,2010,4,1,0.5,Young,1,-0.155537507
Young Ramp4 Mmults,2010,4,1,0.6,Young,1,-0.175485274
Young Ramp4 Mmults,2010,4,1,0.7,Young,1,-0.195090283
Young Ramp4 Mmults,2010,4,1,0.8,Young,1,-0.214347929
Young Ramp4 Mmults,2010,4,1,0.9,Young,1,-0.233252698
Young Ramp4 Mmults,2015,4,1,0.1,Young,1,-0.126465658
Young Ramp4 Mmults,2015,4,1,0.2,Young,1,-0.141210817
Young Ramp4 Mmults,2015,4,1,0.3,Young,1,-0.155743068
Young Ramp4 Mmults,2015,4,1,0.4,Young,1,-0.170066019
Young Ramp4 Mmults,2015,4,1,0.5,Young,1,-0.184183032
Young Ramp4 Mmults,2015,4,1,0.6,Young,1,-0.198097547
Young Ramp4 Mmults,2015,4,1,0.7,Young,1,-0.211812819
Young Ramp4 Mmults,2015,4,1,0.8,Young,1,-0.22533224
Young Ramp4 Mmults,2015,4,1,0.9,Young,1,-0.238659148
Young Ramp4 Mmults,2000,4,1,0.01,Young,1,-0.098808186
Young Ramp4 Mmults,2000,4,1,0.03,Young,1,-0.102339766
Young Ramp4 Mmults,2000,4,1,0.05,Young,1,-0.105855094
Young Ramp4 Mmults,2000,4,1,0.07,Young,1,-0.109354556
Young Ramp4 Mmults,2000,4,1,0.09,Young,1,-0.112837938
Young Ramp4 Mmults,2005,4,1,0.01,Young,1,-0.068039306
Young Ramp4 Mmults,2005,4,1,0.03,Young,1,-0.072210873
Young Ramp4 Mmults,2005,4,1,0.05,Young,1,-0.076366767
Young Ramp4 Mmults,2005,4,1,0.07,Young,1,-0.080507128
Young Ramp4 Mmults,2005,4,1,0.09,Young,1,-0.084631306
Young Ramp4 Mmults,2010,4,1,0.01,Young,1,-0.052529914
Young Ramp4 Mmults,2010,4,1,0.03,Young,1,-0.056923583
Young Ramp4 Mmults,2010,4,1,0.05,Young,1,-0.061303446
Young Ramp4 Mmults,2010,4,1,0.07,Young,1,-0.065669628
Young Ramp4 Mmults,2010,4,1,0.09,Young,1,-0.070021763
Young Ramp4 Mmults,2015,4,1,0.01,Young,1,-0.11300993
Young Ramp4 Mmults,2015,4,1,0.03,Young,1,-0.116015382
Young Ramp4 Mmults,2015,4,1,0.05,Young,1,-0.119012034
Young Ramp4 Mmults,2015,4,1,0.07,Young,1,-0.122000051
Young Ramp4 Mmults,2015,4,1,0.09,Young,1,-0.124979135
Young Ramp9 Mmults,2000,9,1,0.1,Young,1,-0.129442669
Young Ramp9 Mmults,2000,9,1,0.2,Young,1,-0.144678639
Young Ramp9 Mmults,2000,9,1,0.3,Young,1,-0.159574359
Young Ramp9 Mmults,2000,9,1,0.4,Young,1,-0.17413104
Young Ramp9 Mmults,2000,9,1,0.5,Young,1,-0.188330492
Young Ramp9 Mmults,2000,9,1,0.6,Young,1,-0.201923103
Young Ramp9 Mmults,2000,9,1,0.7,Young,1,-0.215091405
Young Ramp9 Mmults,2000,9,1,0.8,Young,1,-0.227688708
Young Ramp9 Mmults,2000,9,1,0.9,Young,1,-0.239888107
Young Ramp9 Mmults,2005,9,1,0.1,Young,1,-0.100847439
Young Ramp9 Mmults,2005,9,1,0.2,Young,1,-0.119537898
Young Ramp9 Mmults,2005,9,1,0.3,Young,1,-0.13783152
Young Ramp9 Mmults,2005,9,1,0.4,Young,1,-0.155684057
Young Ramp9 Mmults,2005,9,1,0.5,Young,1,-0.172953725
Young Ramp9 Mmults,2005,9,1,0.6,Young,1,-0.189744806
Young Ramp9 Mmults,2005,9,1,0.7,Young,1,-0.205969671
Young Ramp9 Mmults,2005,9,1,0.8,Young,1,-0.221625667
Young Ramp9 Mmults,2005,9,1,0.9,Young,1,-0.236902732
Young Ramp9 Mmults,2010,9,1,0.1,Young,1,-0.080182462
Young Ramp9 Mmults,2010,9,1,0.2,Young,1,-0.1009473
Young Ramp9 Mmults,2010,9,1,0.3,Young,1,-0.121285146
Young Ramp9 Mmults,2010,9,1,0.4,Young,1,-0.141213341
Young Ramp9 Mmults,2010,9,1,0.5,Young,1,-0.160666058
Young Ramp9 Mmults,2010,9,1,0.6,Young,1,-0.179637727
Young Ramp9 Mmults,2010,9,1,0.7,Young,1,-0.198230828
Young Ramp9 Mmults,2010,9,1,0.8,Young,1,-0.216460018
Young Ramp9 Mmults,2010,9,1,0.9,Young,1,-0.234318252
Young Ramp9 Mmults,2015,9,1,0.1,Young,1,-0.100163124
Young Ramp9 Mmults,2015,9,1,0.2,Young,1,-0.118046685
Young Ramp9 Mmults,2015,9,1,0.3,Young,1,-0.13566693
Young Ramp9 Mmults,2015,9,1,0.4,Young,1,-0.153025876
Young Ramp9 Mmults,2015,9,1,0.5,Young,1,-0.170125809
Young Ramp9 Mmults,2015,9,1,0.6,Young,1,-0.186968363
Young Ramp9 Mmults,2015,9,1,0.7,Young,1,-0.203555383
Young Ramp9 Mmults,2015,9,1,0.8,Young,1,-0.219888482
Young Ramp9 Mmults,2015,9,1,0.9,Young,1,-0.235969246
Young Ramp9 Mmults,2000,9,1,0.01,Young,1,-0.115438522
Young Ramp9 Mmults,2000,9,1,0.03,Young,1,-0.118574495
Young Ramp9 Mmults,2000,9,1,0.05,Young,1,-0.121696803
Young Ramp9 Mmults,2000,9,1,0.07,Young,1,-0.1248054
Young Ramp9 Mmults,2000,9,1,0.09,Young,1,-0.127900362
Young Ramp9 Mmults,2005,9,1,0.01,Young,1,-0.083691005
Young Ramp9 Mmults,2005,9,1,0.03,Young,1,-0.087530686
Young Ramp9 Mmults,2005,9,1,0.05,Young,1,-0.091354928
Young Ramp9 Mmults,2005,9,1,0.07,Young,1,-0.09516364
Young Ramp9 Mmults,2005,9,1,0.09,Young,1,-0.098956743
Young Ramp9 Mmults,2010,9,1,0.01,Young,1,-0.0611863
Young Ramp9 Mmults,2010,9,1,0.03,Young,1,-0.065440601
Young Ramp9 Mmults,2010,9,1,0.05,Young,1,-0.06966981
Young Ramp9 Mmults,2010,9,1,0.07,Young,1,-0.073885218
Young Ramp9 Mmults,2010,9,1,0.09,Young,1,-0.078086784
Young Ramp9 Mmults,2015,9,1,0.01,Young,1,-0.083841074
Young Ramp9 Mmults,2015,9,1,0.03,Young,1,-0.087486792
Young Ramp9 Mmults,2015,9,1,0.05,Young,1,-0.091122053
Young Ramp9 Mmults,2015,9,1,0.07,Young,1,-0.094746468
Young Ramp9 Mmults,2015,9,1,0.09,Young,1,-0.098360306
